x,y
1.00850975202166,0.00505480835049837
1.01689322712953,0.00683018006895186
1.0252767022374,0.0103809235058592
1.03366017734527,0.0181481747740933
1.04204365245313,0.0219208396758071
1.050427127561,0.031463462662495
1.05881060266887,0.0381211066066957
1.06719407777674,0.0441129861564765
1.07557755288461,0.0521021588895174
1.08396102799248,0.0587598028337183
1.09234450310034,0.0667489755667592
1.10072797820821,0.0747381482998002
1.10911145331608,0.0827273210328411
1.11749492842395,0.0907164937658823
1.12587840353182,0.0993714308933433
1.13426187863969,0.108026368020804
1.14264535374755,0.116681305148265
1.15102882885542,0.126002006670147
1.15941230396329,0.135322708192028
1.16779577907116,0.144643409713909
1.17617925417903,0.15529564002463
1.1845627292869,0.163950577152091
1.19294620439476,0.175268571857233
1.20132967950263,0.181926215801433
1.2097131546105,0.195907268084255
1.21809662971837,0.207891027183816
1.22648010482624,0.219874786283378
1.23486357993411,0.231858545382939
1.24324705504197,0.242510775693661
1.25163053014984,0.252497241609962
1.26001400525771,0.270139998062094
1.26839748036558,0.282900482288479
1.27678095547345,0.290778694289117
1.28516443058132,0.299766513613788
1.29354790568919,0.311084508318929
1.30193138079705,0.32040520984081
1.31031485590492,0.331723204545952
1.31869833101279,0.341709670462253
1.32708180612066,0.351696136378554
1.33546528122853,0.361016837900435
1.3438487563364,0.370337539422316
1.35223223144426,0.379658240944198
1.36061570655213,0.388313178071659
1.36899918166,0.3963023508047
1.37738265676787,0.403625759143321
1.38576613187574,0.411614931876362
1.39414960698361,0.418938340214983
1.40253308209147,0.423873227410159
1.41091655719934,0.432253628103384
1.41930003230721,0.439577036442005
1.42768350741508,0.445568915991786
1.43606698252295,0.451560795541567
1.44445045763082,0.457552675091347
1.45283393273868,0.463544554641128
1.46121740784655,0.469536434190909
1.46960088295442,0.475528313740689
1.47798435806229,0.48018866450163
1.48636783317016,0.486180544051411
1.49475130827803,0.490840894812351
1.50313478338589,0.495501245573292
1.51151825849376,0.500161596334233
1.51990173360163,0.504156182700753
1.5282852087095,0.508816533461693
1.53666868381737,0.512811119828214
1.54505215892524,0.516139941800315
1.5534356340331,0.519468763772415
1.56181910914097,0.522797585744515
1.57020258424884,0.524794878927776
1.57858605935671,0.529455229688716
1.58696953446458,0.531452522871976
1.59535300957245,0.534781344844077
1.60373648468031,0.537444402421757
1.61211995978818,0.538775931210597
1.62050343489605,0.541438988788278
1.62888691000392,0.544102046365958
1.63727038511179,0.545433575154798
1.64565386021966,0.549428161521319
1.65403733532752,0.551425454704579
1.66800979384064,0.554754276676679
1.67639326894851,0.553422747887839
1.68477674405638,0.55808309864878
1.69316021916424,0.5587488630432
1.70154369427211,0.56074615622646
1.70992716937998,0.56157283398919
1.71831064448785,0.56338710288296
1.72669411959572,0.565040458408421
1.73507759470359,0.565684111881661
1.74346106981145,0.566580190867956
1.75184454491932,0.566075339841846
1.76022802002719,0.565409575447426
1.76861149513506,0.56302105430398
1.77699497024293,0.560127682134425
1.7853784453508,0.555145504636864
1.79236467460735,0.550668178165414
1.80214539556653,0.543666596563413
1.8105288706744,0.536778638027337
1.81891234578227,0.528789465294296
1.82731128902128,0.524933681374906
1.83707654184932,0.518470117180785
1.8468572628085,0.512811119828214
1.86082972132161,0.504821947095173
1.8720076881321,0.498164303150972
1.87899391738866,0.492505305798402
1.88877463834784,0.487512072840251
1.90274709686095,0.47819137131837
1.91113057196882,0.473531020557429
1.91951404707669,0.467539141007648
1.92789752218456,0.458884203880187
1.93628099729243,0.447566209175046
1.94466447240029,0.432253628103384
1.95304794750816,0.410949167481942
1.96143142261603,0.380989769733038
1.9698148977239,0.336716437504103
1.97819837283177,0.286546334924589
1.98099286453439,0.247171126454601
1.98658184793964,0.19840388456333
1.99087283408567,0.167945163518612
1.99217083134488,0.140981705544598
1.99822556336723,0.0813957922440011
